topology,ba_m,seed,target,target_deg,i_event,t_event,sync_pre,sync_event,sync_post,sync_surge,h_pre,h_post,delta_H,lz_pre,lz_post,delta_LZ
BA_m3_fonctionnel,3,3,peripheral,3,0.8,300,0.9985151750231147,0.9850308487361045,0.9978090604245442,-0.01348432628701024,2.149933128511196,3.32182509931023,1.171891970799034,0.9374481083772149,0.9474138926618769,0.009965784284661994
BA_m3_fonctionnel,3,3,peripheral,3,1.5,50,0.9986574627434845,0.9972082681122849,0.9979628304310418,-0.001449194631199635,1.9471287479311548,2.7515315867639196,0.8044028388327649,0.9301398665684627,0.9454207358049446,0.015280869236481864
BA_m3_fonctionnel,3,3,peripheral,3,1.5,150,0.9987329518319024,0.9938637345683585,0.999217891207208,-0.004869217263543835,1.8957759235658345,2.377549344827272,0.48177342126143774,0.9314686378064176,0.93346179466335,0.0019931568569323543
BA_m3_fonctionnel,3,3,peripheral,3,1.5,300,0.9985084613619347,0.9937408941923825,0.9989739482922022,-0.004767567169552178,1.9308416479673607,2.405773012337043,0.4749313643696822,0.9427631933290346,0.9420988077100572,-0.0006643856189774144
BA_m3_fonctionnel,3,3,peripheral,3,3.0,50,0.997203043706882,0.9910233530303749,0.9982841505610986,-0.0061796906765070325,2.143633038446586,2.6807436887523357,0.5371106503057499,0.9401056508531247,0.9500714351377869,0.009965784284662216
BA_m3_fonctionnel,3,3,peripheral,3,3.0,150,0.9981985777559923,0.9935059563710333,0.9990719009354727,-0.0046926213849589615,1.807224999712921,2.458122788953271,0.65089778924035,0.9347905659013049,0.940770036472102,0.005979470570797063
BA_m3_fonctionnel,3,3,peripheral,3,3.0,300,0.9973705419677276,0.9868454565323861,0.998946164150839,-0.010525085435341475,2.3088071235406455,3.119935614623687,0.8111284910830414,0.9381124939961922,0.9533933632326743,0.015280869236482086
BA_m3_fonctionnel,3,3,hub,33,0.3,50,0.9981871841723563,0.9950215066326868,0.9972498048251482,-0.0031656775396694536,1.9212673738246193,2.723460387621191,0.8021930137965716,0.9367837227582375,0.9560509057085842,0.019267182950346684
BA_m3_fonctionnel,3,3,hub,33,0.3,150,0.9982783537298824,0.9058276294027626,0.9987900216370995,-0.09245072432711976,1.67485978951228,2.6653353677166427,0.9904755782043626,0.9301398665684627,0.9480782782808547,0.017938411712391966
BA_m3_fonctionnel,3,3,hub,33,0.3,300,0.9980886248223861,0.8501333659690307,0.9970155306832819,-0.14795525885335548,2.353471059784752,3.463260872147557,1.1097898123628047,0.9454207358049446,0.9779756311348404,0.03255489532989586
BA_m3_fonctionnel,3,3,hub,33,0.8,50,0.9986702991453327,0.9528851656752195,0.9969535154847398,-0.04578513347011315,1.863139935513778,3.3919330232472014,1.5287930877334233,0.9301398665684627,0.9700030037071103,0.03986313713864764
BA_m3_fonctionnel,3,3,hub,33,0.8,150,0.9972500649565599,0.930757997551318,0.9987987083404457,-0.06649206740524183,2.073520240269573,2.2678506433708248,0.19433040310125183,0.9407700364721022,0.9347905659013049,-0.005979470570797285
BA_m3_fonctionnel,3,3,hub,33,0.8,300,0.9979929243053428,0.8605748791652823,0.9967715623057729,-0.1374180451400605,1.8409764173370349,2.9011496156919905,1.0601731983549556,0.9401056508531247,0.9613659906604038,0.02126033980727915
BA_m3_fonctionnel,3,3,hub,33,1.5,50,0.9980814854105208,0.9181987232383687,0.9962232879449988,-0.07988276217215207,2.188165900336916,3.280605003356496,1.0924391030195801,0.9308042521874401,0.9733249318019985,0.04252067961455841
BA_m3_fonctionnel,3,3,hub,33,1.5,150,0.9970394059939953,0.9627567477535938,0.9945121096836018,-0.03428265824040155,2.040053064492483,3.0486286040884716,1.0085755395959888,0.9414344220910796,0.9939208859902999,0.05248646389922029
BA_m3_fonctionnel,3,3,hub,33,1.5,300,0.9972613945329413,0.9676088919245438,0.9983781067195562,-0.02965250260839747,2.083733877783065,3.284082236130092,1.2003483583470271,0.9367837227582375,0.9640235331363135,0.02723981037807599
BA_m3_fonctionnel,3,3,hub,33,3.0,50,0.9979410984744574,0.9207477302206004,0.9984782506552188,-0.07719336825385703,1.8790716099629923,2.7674842887390523,0.88841267877606,0.9347905659013048,0.952064591994719,0.01727402609341422
BA_m3_fonctionnel,3,3,hub,33,3.0,150,0.9971916127694617,0.9729979929765138,0.9986196860818466,-0.024193619792947874,2.2457610874619163,3.265061010049601,1.0192999225876846,0.9420988077100572,0.9434275789480122,0.001328771237955051
BA_m3_fonctionnel,3,3,hub,33,3.0,300,0.9986751358434246,0.977179206281813,0.9982603169242726,-0.021495929561611615,1.8513520222361581,2.44804129404598,0.5966892718098218,0.9341261802823275,0.9547221344706291,0.020595954188301624
BA_m3_fonctionnel,3,4,peripheral,3,0.3,50,0.9944199616404257,0.9975620231407628,0.9925287890628538,0.0031420615003371344,3.3224107893276176,2.8849987188758623,-0.43741207045175523,0.9693386180881339,1.033784023128948,0.06444540504081397
BA_m3_fonctionnel,3,4,peripheral,3,0.3,150,0.9918687111531059,0.9819880875845071,0.9916073128159932,-0.009880623568598867,2.2722197441691394,3.3648879379163277,1.0926681937471883,0.9547221344706291,1.0264757813201963,0.0717536468495672
BA_m3_fonctionnel,3,4,peripheral,3,0.3,300,0.995199717026013,0.8171147093164192,0.9911190051197971,-0.1780850077095938,2.4821663210540823,3.258333142834453,0.7761668217803708,0.9507358207567644,1.0218250819873536,0.07108926123058912
BA_m3_fonctionnel,3,4,peripheral,3,0.8,50,0.9970597933996006,0.916174540481773,0.9955326925839855,-0.08088525291782755,1.9656617269175278,3.328321729137156,1.362660002219628,0.9414344220910797,0.9759824742779084,0.03454805218682866
BA_m3_fonctionnel,3,4,peripheral,3,0.8,150,0.9959130602707997,0.9349765834113486,0.9971813011604082,-0.06093647685945114,2.3982911401645612,3.7339737603910486,1.3356826202264873,0.9454207358049446,0.9892701866574575,0.043849450852512906
BA_m3_fonctionnel,3,4,peripheral,3,0.8,300,0.9949789856781969,0.8785555676841804,0.9930697382230564,-0.11642341799401645,2.5053777682222513,3.5313060497742486,1.0259282815519972,0.9527289776136968,1.0297977094150832,0.0770687318013864
BA_m3_fonctionnel,3,4,peripheral,3,1.5,50,0.9977441715525054,0.9117629127895237,0.9969267943630002,-0.08598125876298168,2.004944803157732,3.7612181873144883,1.7562733841567564,0.9374481083772147,0.9905989578954123,0.053150849518197596
