D,m,seed,lambda2,h_mean,h_std,synchrony,u_mean
0.5,2,17,0.6613934109420985,4.29549087520384,0.5668232501321394,0.03447043773986521,0.9999827294130472
0.5,2,256,0.5790593569235655,4.575758444440578,0.49497615396373984,0.030649235177112297,0.9930446241473355
0.5,2,1337,0.6150734894378542,4.53759416816212,0.45611103209533393,0.02061227433401821,0.9999989847825879
0.5,2,99,0.655181844135172,4.230891840482021,0.6249559814121349,0.016197437623471703,0.9999941468148702
0.5,2,314,0.6013124959794293,4.18993428395791,0.6632719542939799,0.0101490283952855,0.9999939036412644
0.5,2,2024,0.6069406152712088,4.007418985566091,0.3593378230270304,-0.0009241449206175813,1.0
0.5,2,888,0.6107678652603913,4.25010464925135,0.4770112475775317,0.0033478429575613177,1.0
0.5,3,42,1.4125586946055446,1.7812838556236807,0.8013604282997885,-0.00781696012036465,0.9999982027790785
0.5,3,123,1.408024972726653,1.927924771739595,0.64078734359409,-0.008155221237430637,1.0
0.5,3,777,1.4210781085133866,1.8119043369831191,0.788953077511985,-0.008126472531256423,1.0
0.5,3,17,1.3346860164471637,1.4841337462221684,0.6455807715909746,-0.007139188440233842,0.9999976208072351
0.5,3,256,1.3862848540411232,1.4804176684080057,0.7681035893633561,-0.00731606960534613,1.0
0.5,3,1337,1.3646343580782165,1.2148835804043678,0.9207721583647381,-0.007399098668886223,1.0
0.5,3,99,1.4004077533311368,1.537386710388815,0.8302591269733566,-0.006504012349998769,1.0
0.5,3,314,1.3783053612269245,1.5379547844398664,0.7877369101929403,-0.007527360578215461,0.9999998672179155
0.5,3,2024,1.458380198112709,1.564376250818142,0.8177435099174692,-0.007499229838369408,1.0
0.5,3,888,1.4129127230390994,1.2666559660969328,0.7870175497134305,-0.007005819531405571,1.0
0.5,4,42,2.2110890381592316,0.6797892955003355,0.7274749626492043,-0.00628324620630826,1.0
0.5,4,123,2.288322807971658,0.3875856389513891,0.5952805687014889,-0.0077822710002300455,1.0
0.5,4,777,2.2787697335174792,0.6555436759688599,0.7024887302630797,-0.008261747309260895,1.0
0.5,4,17,2.188160672592141,0.5422914056353635,0.6520031572051043,-0.007139852668552123,1.0
0.5,4,256,2.1747441588975462,0.4877336778566242,0.6155260531791233,-0.007776360276146433,1.0
0.5,4,1337,2.126775924686309,0.6967086379310522,0.7882008115818299,-0.009025944675241735,1.0
0.5,4,99,2.199390778221422,0.39120283736367234,0.6156736944892881,-0.005951222976855224,0.9999997877196003
0.5,4,314,2.2714607154080713,0.2924137055911326,0.5234091888502493,-0.0058920656904718136,0.9999994460718002
0.5,4,2024,2.244894225189144,0.6319373400948037,0.7399389168181434,-0.0085887436657427,1.0
0.5,4,888,2.30005354389032,0.7656808861981189,0.7346144987798698,-0.0077741450496536255,1.0
0.5,5,42,2.9899370080027543,0.06890626667435899,0.27211711654920373,-0.006119297557925314,1.0
0.5,5,123,3.1133575092353136,0.06266666666666666,0.2423624466693542,-0.007829708360416823,1.0
0.5,5,777,3.2030420232686403,0.028,0.16497272501841023,-0.008315267521004923,1.0
0.5,5,17,3.2030820403487628,0.084,0.27738781516137295,-0.0068352897250132105,1.0
0.5,5,256,3.0266808325283945,0.06513283334294874,0.27065192111507935,-0.0067184260849413304,1.0
0.5,5,1337,3.0034902240530648,0.04578646667051283,0.22053306363488617,-0.008366016558795873,1.0
0.5,5,99,3.0057037896082797,0.1324705111226496,0.3583575633667853,-0.007490301355888374,1.0
0.5,5,314,3.121996954608005,0.024,0.1530490117576719,-0.007019409513267954,1.0
0.5,5,2024,3.1100982036627487,0.1288060166791667,0.358169675290793,-0.006564092049046383,1.0
0.5,5,888,2.9975240533819685,0.06669273334487183,0.32209591332096404,-0.008462411420447463,1.0
0.5,6,42,3.921183427252306,0.0,0.0,-0.007626458934754022,1.0
0.5,6,123,3.9036207961354075,0.0,0.0,-0.008023140057932055,1.0
0.5,6,777,4.01513078314626,0.0,0.0,-0.008860428596421862,1.0
0.5,6,17,4.185000935383301,0.0,0.0,-0.009023776946783241,1.0
0.5,6,256,3.9756116302485682,0.0,0.0,-0.008670582112148105,1.0
0.5,6,1337,4.048424966980886,0.04133333333333333,0.19906001328465964,-0.007785689702584476,1.0
0.5,6,99,4.024891570230563,0.042666666666666665,0.2021044834292951,-0.0071766945753255285,1.0
0.5,6,314,4.009904865774196,0.0,0.0,-0.008058499541652641,1.0
0.5,6,2024,4.021648250766576,0.03866666666666667,0.1927992623314611,-0.003997546390854349,1.0
0.5,6,888,4.040733976980441,0.050666666666666665,0.21931610874615562,-0.0069390612119265655,1.0
0.5,7,42,5.046239141923623,0.0,0.0,-0.009129994599198896,1.0
0.5,7,123,4.7409083250125645,0.0,0.0,-0.008667958401693744,1.0
0.5,7,777,4.933027260095069,0.010666666666666666,0.10272725484937718,-0.006699901455288887,1.0
0.5,7,17,4.885863533785157,0.0,0.0,-0.00869191837460836,1.0
0.5,7,256,4.915820667375157,0.0,0.0,-0.008055197410118842,1.0
0.5,7,1337,4.908041822560222,0.0,0.0,-0.008491371181888883,1.0
0.5,7,99,5.002744169349753,0.0,0.0,-0.004023778496011402,1.0
0.5,7,314,4.8193342890895945,0.0013333333333333333,0.03649048582241069,-0.008405315680254394,1.0
0.5,7,2024,5.016619280236991,0.004,0.063118935352238,-0.006723485681211167,1.0
0.5,7,888,4.787359784653482,0.0,0.0,-0.004454282577737559,1.0
0.5,8,42,5.863867825037325,0.0,0.0,-0.008383291221054663,1.0
0.5,8,123,5.813541627833227,0.0,0.0,-0.0074437315356405565,1.0
0.5,8,777,5.811457018031075,0.0,0.0,-0.00797183170284738,1.0
0.5,8,17,5.889383261626577,0.0,0.0,-0.008550284074970556,1.0
0.5,8,256,5.978792288248004,0.0,0.0,-0.008305473620485495,1.0
0.5,8,1337,5.863021283613117,0.0,0.0,-0.0075433485081733975,1.0
0.5,8,99,5.694152958490871,0.0,0.0,-0.008522805683101235,1.0
0.5,8,314,5.730897234439651,0.005333333333333333,0.07283466817998754,-0.004744990639884882,1.0
0.5,8,2024,5.52319545610227,0.0,0.0,-0.006997629601974092,1.0
0.5,8,888,5.897156864815137,0.0,0.0,-0.008191430969160321,1.0
0.5,10,42,7.696252993949204,0.0,0.0,-0.007650016721463932,1.0
0.5,10,123,7.827150494815136,0.0,0.0,-0.00934379919871258,1.0
0.5,10,777,7.9191809093048295,0.0,0.0,-0.008676769639964057,1.0
0.5,10,17,7.742782711059069,0.0,0.0,-0.005775986726363183,1.0
0.5,10,256,7.601080344776803,0.0,0.0,-0.008570226132029428,1.0
0.5,10,1337,7.836194174471441,0.0,0.0,-0.007091599628641393,1.0
0.5,10,99,7.720976355089896,0.0,0.0,-0.007784974633940749,1.0
0.5,10,314,7.848234758108013,0.0,0.0,-0.006616368703456179,1.0
0.5,10,2024,7.817024356239386,0.0,0.0,-0.009179960650558254,1.0
0.5,10,888,7.827164859889888,0.0,0.0,-0.00879317422566291,1.0
