topo,config,i_stim,lz_full_mean,lz_full_std,lz_tail_mean,lz_tail_std,p_vs_full_forced
ba_m3_functional,FULL,0.0,0.9202013647625195,0.08317072290472462,1.2902790290072534,0.26541402106062795,1.2950435257951041e-111
ba_m3_functional,FULL,0.3,1.1005770704581892,0.1293350256254294,1.3965842013250496,0.254913364276501,1.0
ba_m3_functional,FROZEN_U,0.0,0.9231637394910979,0.07288059879711074,2.065476277768434,0.18952202679713265,1.8626565250999645e-112
ba_m3_functional,FROZEN_U,0.3,1.6193766594983194,0.22540156761744237,2.0281033656254586,0.24424450888817703,7.579592738860982e-219
ba_m5_dead_zone,FULL,0.0,1.0700755825120845,0.1000721078586381,1.321506173375606,0.2516129334351158,8.677165287676808e-10
ba_m5_dead_zone,FULL,0.3,1.123343468835228,0.16383234847591288,1.2505806912198263,0.2471004212782757,1.0
ba_m5_dead_zone,FROZEN_U,0.0,0.9210791054228391,0.07064262710341526,2.086072904905007,0.18069144601688017,2.9614647986757944e-100
ba_m5_dead_zone,FROZEN_U,0.3,1.6790630244000495,0.06723403376901972,2.0980322367907593,0.06489551770627015,6.63297580032503e-309
