N,m,D,H_cont_mean,H_cont_std,LZ_pivot_mean,LZ_pivot_std,LZ_others_mean,LZ_others_std,track_corr_mean,track_corr_std,track_err_mean,track_err_std,u_mean_mean,count
100,3,0.0,3.3677146185831055,0.08788164343239685,1.972472542625659,0.2351703170752985,2.086039143564712,0.03732753660785774,0.6250725959960529,0.2622629456478467,0.11952467727833747,0.06913957109816571,0.04999999999999999,3
100,3,0.15,2.2351352820219534,0.01225320213602725,2.133856659749577,0.01793156856932432,2.157765417842009,0.08474128694813217,0.8978446082827701,0.037065560530136904,0.05443709797041416,0.008389791129049275,0.18251103062744153,3
100,3,0.5,1.7236380277227663,0.002812475506481652,2.157765417842009,0.04512679128770074,2.115925091180252,0.031058387821474853,0.953904378396455,0.008000293515581215,0.038549186916809614,0.0006617813527869187,0.1251475655601268,3
100,6,0.0,3.3677146185831055,0.08788164343239685,1.972472542625659,0.2351703170752985,2.086039143564712,0.03732753660785774,0.6250725959960529,0.2622629456478467,0.11952467727833747,0.06913957109816571,0.04999999999999999,3
100,6,0.15,4.0147413631542,0.25177036132421143,1.8110884255017414,0.2036634688032499,1.6317727398084998,0.3242590885288098,0.7284472444811075,0.23495316314903744,0.30938388978656006,0.1644690501820278,0.7801872475131745,3
100,6,0.5,4.303598309942201,0.13212240692919544,1.3508448322224211,0.23402815239703356,1.3986623484072858,0.2818167212658337,0.8782964589926494,0.185235927512232,0.2564298487897449,0.1308994121928635,0.6056298183989015,3
