kind,seed,rule,param,stop_iter,success,network_node_steps
trap,10,M4R_L,(10; 0.1; 0.7),20,0,20000
trap,10,M4R_L,(10; 0.3; 0.3),20,0,20000
trap,10,M4R_L,(10; 0.3; 0.5),20,0,20000
trap,10,M4R_L,(10; 0.3; 0.7),20,0,20000
trap,11,TOL,0.02,14,0,0
trap,11,TOL,0.01,14,0,0
trap,11,TOL,0.005,15,0,0
trap,11,TOL,0.002,22,0,0
trap,11,PATIENCE,50,87,0,0
trap,11,PATIENCE,100,137,0,0
trap,11,PATIENCE,200,1114,0,0
trap,11,PATIENCE,400,1117,0,0
trap,11,PATIENCE,800,1118,0,0
trap,11,PATIENCE,1600,2000,1,0
trap,11,M4R_U,(2; 0.3),2000,1,400000
trap,11,M4R_SIG,(2; 0.3),80,0,16000
trap,11,M4R_U,(2; 0.5),2000,1,400000
trap,11,M4R_SIG,(2; 0.5),64,0,12800
trap,11,M4R_U,(2; 0.7),2000,1,400000
trap,11,M4R_SIG,(2; 0.7),43,0,8600
trap,11,M4R_L,(2; 0.01; 0.3),275,0,55000
trap,11,M4R_L,(2; 0.01; 0.5),170,0,34000
trap,11,M4R_L,(2; 0.01; 0.7),123,0,24600
trap,11,M4R_L,(2; 0.03; 0.3),129,0,25800
trap,11,M4R_L,(2; 0.03; 0.5),102,0,20400
trap,11,M4R_L,(2; 0.03; 0.7),85,0,17000
trap,11,M4R_L,(2; 0.1; 0.3),91,0,18200
trap,11,M4R_L,(2; 0.1; 0.5),76,0,15200
trap,11,M4R_L,(2; 0.1; 0.7),58,0,11600
trap,11,M4R_L,(2; 0.3; 0.3),83,0,16600
trap,11,M4R_L,(2; 0.3; 0.5),67,0,13400
trap,11,M4R_L,(2; 0.3; 0.7),47,0,9400
trap,11,M4R_U,(5; 0.3),2000,1,1000000
trap,11,M4R_SIG,(5; 0.3),29,0,14500
trap,11,M4R_U,(5; 0.5),2000,1,1000000
trap,11,M4R_SIG,(5; 0.5),24,0,12000
trap,11,M4R_U,(5; 0.7),2000,1,1000000
trap,11,M4R_SIG,(5; 0.7),20,0,10000
trap,11,M4R_L,(5; 0.01; 0.3),185,0,92500
trap,11,M4R_L,(5; 0.01; 0.5),110,0,55000
trap,11,M4R_L,(5; 0.01; 0.7),69,0,34500
trap,11,M4R_L,(5; 0.03; 0.3),76,0,38000
trap,11,M4R_L,(5; 0.03; 0.5),54,0,27000
trap,11,M4R_L,(5; 0.03; 0.7),41,0,20500
trap,11,M4R_L,(5; 0.1; 0.3),40,0,20000
trap,11,M4R_L,(5; 0.1; 0.5),34,0,17000
trap,11,M4R_L,(5; 0.1; 0.7),29,0,14500
trap,11,M4R_L,(5; 0.3; 0.3),31,0,15500
trap,11,M4R_L,(5; 0.3; 0.5),27,0,13500
trap,11,M4R_L,(5; 0.3; 0.7),23,0,11500
trap,11,M4R_U,(10; 0.3),2000,1,2000000
trap,11,M4R_SIG,(10; 0.3),20,0,20000
trap,11,M4R_U,(10; 0.5),2000,1,2000000
trap,11,M4R_SIG,(10; 0.5),20,0,20000
trap,11,M4R_U,(10; 0.7),2000,1,2000000
trap,11,M4R_SIG,(10; 0.7),20,0,20000
trap,11,M4R_L,(10; 0.01; 0.3),154,0,154000
trap,11,M4R_L,(10; 0.01; 0.5),94,0,94000
trap,11,M4R_L,(10; 0.01; 0.7),57,0,57000
trap,11,M4R_L,(10; 0.03; 0.3),63,0,63000
trap,11,M4R_L,(10; 0.03; 0.5),44,0,44000
trap,11,M4R_L,(10; 0.03; 0.7),31,0,31000
trap,11,M4R_L,(10; 0.1; 0.3),32,0,32000
trap,11,M4R_L,(10; 0.1; 0.5),25,0,25000
trap,11,M4R_L,(10; 0.1; 0.7),21,0,21000
trap,11,M4R_L,(10; 0.3; 0.3),22,0,22000
trap,11,M4R_L,(10; 0.3; 0.5),20,0,20000
trap,11,M4R_L,(10; 0.3; 0.7),20,0,20000
