n_pivots,m,D,seed,f_fft,drive_power_frac,lz_state,ac50,winner_fft
2,6,0.5,314,0.0026666666666666666,0.019039583081404226,2.0998908598795962,0.6697110777981254,INTRINSIC
3,3,0.0,42,0.0013333333333333333,0.011052580649614981,0.8875827345882833,0.7687280161623726,INTRINSIC
3,3,0.0,123,0.0026666666666666666,0.006718870580369864,0.6022064206410309,0.7041525090160945,INTRINSIC
3,3,0.0,777,0.0026666666666666666,0.007532896277732505,0.7857081022108613,0.6796349977940633,INTRINSIC
3,3,0.0,999,0.0013333333333333333,0.015423767839036966,0.9688277539092759,0.6789038483256342,INTRINSIC
3,3,0.0,314,0.0013333333333333333,0.01470034252275826,0.8586758076511894,0.6524635711787019,INTRINSIC
3,3,0.15,42,0.004,0.048038269842466626,1.7032165100600107,0.46143514985941886,INTRINSIC
3,3,0.15,123,0.0013333333333333333,0.05342961520585517,1.726265645635403,0.4607466462053872,INTRINSIC
3,3,0.15,777,0.0026666666666666666,0.008728567352121136,1.6461667159286555,0.702428293120458,INTRINSIC
3,3,0.15,999,0.0026666666666666666,0.04586499270664398,1.7230820633736084,0.5617188521917725,INTRINSIC
3,3,0.15,314,0.0026666666666666666,0.02905453950245141,1.7178609884642662,0.6676472344540622,INTRINSIC
3,3,0.5,42,0.004,0.06590776092766759,1.92530320864279,0.39952973818459625,INTRINSIC
3,3,0.5,123,0.0013333333333333333,0.05511658059453643,1.9316703731663791,0.4697402478790314,INTRINSIC
3,3,0.5,777,0.0026666666666666666,0.014651111690905263,1.872073713225587,0.6688255041104461,INTRINSIC
3,3,0.5,999,0.0026666666666666666,0.061925603409408114,1.9417304931136494,0.4947269392525721,INTRINSIC
3,3,0.5,314,0.0026666666666666666,0.034538397218625096,1.923647745866657,0.6327415275373425,INTRINSIC
3,6,0.0,42,0.0013333333333333333,0.011235678863188036,0.8879647644596986,0.768312130196978,INTRINSIC
3,6,0.0,123,0.0026666666666666666,0.006718870580369864,0.6022064206410309,0.7041525090160945,INTRINSIC
3,6,0.0,777,0.0026666666666666666,0.007532896277732505,0.7857081022108613,0.6796349977940633,INTRINSIC
3,6,0.0,999,0.0013333333333333333,0.015295490822651537,0.9698465002330501,0.6811457440970254,INTRINSIC
3,6,0.0,314,0.0013333333333333333,0.014644421063861561,0.8520539565466569,0.6522595551440443,INTRINSIC
3,6,0.15,42,0.0026666666666666666,0.0028567516169678555,0.9949331284559902,0.7191957187794512,INTRINSIC
3,6,0.15,123,0.0026666666666666666,0.02774860087703393,1.8183348446464977,0.5529243940600441,INTRINSIC
3,6,0.15,777,0.0026666666666666666,0.0037397057473116477,1.3503482521627184,0.7462015345484021,INTRINSIC
3,6,0.15,999,0.0026666666666666666,0.021520666157672296,1.8397285174457565,0.7150926922054055,INTRINSIC
3,6,0.15,314,0.0013333333333333333,4.508778156529008e-06,0.9737941422376747,0.845046871956359,INTRINSIC
3,6,0.5,42,0.0026666666666666666,0.06893147589916171,2.040166856648333,0.417052634678655,INTRINSIC
3,6,0.5,123,0.0013333333333333333,0.09528915080837544,2.002218556087743,0.4309337728567954,INTRINSIC
3,6,0.5,777,0.0026666666666666666,0.01843191453549165,1.980570196707541,0.6314527352147605,INTRINSIC
3,6,0.5,999,0.0026666666666666666,0.0654924185786818,2.038129364000784,0.5430793141366511,INTRINSIC
3,6,0.5,314,0.0026666666666666666,0.03264577518102833,2.0329082890914414,0.6305713771258109,INTRINSIC
4,3,0.0,42,0.0013333333333333333,0.018861512038475043,0.8902569436881907,0.7530204310675807,INTRINSIC
4,3,0.0,123,0.0026666666666666666,0.011464821191568103,0.6029704803838617,0.6956004718538069,INTRINSIC
4,3,0.0,777,0.0026666666666666666,0.013327732381681662,0.7892737143440709,0.6672246619627298,INTRINSIC
4,3,0.0,999,0.0013333333333333333,0.027089106337077368,0.9734121123662599,0.6539410675332503,INTRINSIC
4,3,0.0,314,0.0013333333333333333,0.024740983190033913,0.8624961063653427,0.633101669172483,INTRINSIC
4,3,0.15,42,0.004,0.08303133523151159,1.6945571663079309,0.3894887087669375,INTRINSIC
4,3,0.15,123,0.0013333333333333333,0.08859591118366096,1.7111117940692626,0.40386773479254345,INTRINSIC
4,3,0.15,777,0.0026666666666666666,0.016067964792005913,1.6414550141811994,0.6883253919200738,INTRINSIC
4,3,0.15,999,0.0026666666666666666,0.07633786308218797,1.7093289880026565,0.5086460032756058,INTRINSIC
4,3,0.15,314,0.0026666666666666666,0.046013851918150675,1.6974860619887808,0.6386112945408534,INTRINSIC
4,3,0.5,42,0.004,0.13349069754496468,1.8618862499878455,0.2765404266992888,INTRINSIC
4,3,0.5,123,0.0013333333333333333,0.1002274965781054,1.8616315634069018,0.3959657998924866,INTRINSIC
4,3,0.5,777,0.0026666666666666666,0.030229358854585376,1.8439308460313248,0.6376406642762503,INTRINSIC
4,3,0.5,999,0.0026666666666666666,0.11823422419664739,1.8649424889591684,0.399398633779682,INTRINSIC
4,3,0.5,314,0.0026666666666666666,0.061697235396175845,1.8751299521969105,0.5870538757594903,INTRINSIC
4,6,0.0,42,0.0013333333333333333,0.01899657672445262,0.8911483467214931,0.7555892330485366,INTRINSIC
4,6,0.0,123,0.0026666666666666666,0.011554772279114105,0.6037345401266923,0.6950877142501029,INTRINSIC
4,6,0.0,777,0.0026666666666666666,0.012893522889558928,0.7878729381488813,0.6704933086707846,INTRINSIC
4,6,0.0,999,0.0013333333333333333,0.02682684132918833,0.9757042915947518,0.656833994334152,INTRINSIC
4,6,0.0,314,0.0013333333333333333,0.02455227494415399,0.8579117479083587,0.6336719516857634,INTRINSIC
4,6,0.15,42,0.0013333333333333333,0.008786325169415026,1.0354282948260154,0.7411684918398941,INTRINSIC
4,6,0.15,123,0.0026666666666666666,0.046000765132335406,1.781659976990626,0.5272808088616289,INTRINSIC
4,6,0.15,777,0.0013333333333333333,0.017358821059831945,1.6200613413819405,0.6815577455359966,INTRINSIC
4,6,0.15,999,0.0026666666666666666,0.05434763581819896,1.8080200381182845,0.6219630489744954,INTRINSIC
4,6,0.15,314,0.0013333333333333333,0.0006542170289357624,0.9403028568435983,0.9377208579639387,INTRINSIC
4,6,0.5,42,0.0026666666666666666,0.10342964930988174,1.8948681622200354,0.39416649339065724,INTRINSIC
4,6,0.5,123,0.0013333333333333333,0.11894770830619017,1.8718190266446442,0.39346220916744934,INTRINSIC
4,6,0.5,777,0.0026666666666666666,0.04431118981409014,1.9277227311617546,0.5911751082579054,INTRINSIC
4,6,0.5,999,0.0026666666666666666,0.14427773135687355,1.8849353855632365,0.4146782285469062,INTRINSIC
4,6,0.5,314,0.0026666666666666666,0.0574824325900079,1.9324344329092102,0.5791797209340654,INTRINSIC
5,3,0.0,42,0.0013333333333333333,0.028740266067329975,0.8912756900119649,0.7341728722393615,INTRINSIC
5,3,0.0,123,0.0026666666666666666,0.017364355374993378,0.6006783011553698,0.6837269849919486,INTRINSIC
5,3,0.0,777,0.0026666666666666666,0.0207939098674238,0.7915658935725628,0.6520619400058812,INTRINSIC
5,3,0.0,999,0.0013333333333333333,0.041826589528381856,0.977996470823244,0.6225166223310418,INTRINSIC
5,3,0.0,314,0.0013333333333333333,0.037176091958453575,0.8666984349509113,0.6096710625200334,INTRINSIC
5,3,0.15,42,0.004,0.1202066207507819,1.673800209961032,0.32786451291187557,INTRINSIC
5,3,0.15,123,0.0013333333333333333,0.12880767159909226,1.6982501217316122,0.33800932822263496,INTRINSIC
5,3,0.15,777,0.0026666666666666666,0.024933946182372397,1.629230058295909,0.6711567779340016,INTRINSIC
5,3,0.15,999,0.0026666666666666666,0.11425759210696099,1.6959579425031206,0.439704351253407,INTRINSIC
5,3,0.15,314,0.0026666666666666666,0.06749455286277137,1.6861525091367933,0.5964303124577258,INTRINSIC
5,3,0.5,42,0.004,0.17020217753914074,1.8035630229517725,0.21703599313476962,INTRINSIC
5,3,0.5,123,0.0013333333333333333,0.1357975906602572,1.7964317986853524,0.33687683160953996,INTRINSIC
5,3,0.5,777,0.0026666666666666666,0.039173154036812916,1.8089114411515863,0.6208825996649349,INTRINSIC
5,3,0.5,999,0.0026666666666666666,0.1527294878724211,1.7783490514383593,0.33719829372969967,INTRINSIC
5,3,0.5,314,0.0026666666666666666,0.08035047649752595,1.8275035615604656,0.5509806270257113,INTRINSIC
5,6,0.0,42,0.0013333333333333333,0.02893227865015893,0.8921670930452673,0.7366442619422249,INTRINSIC
5,6,0.0,123,0.0026666666666666666,0.017293726615269532,0.6013150176077287,0.6840631801226319,INTRINSIC
5,6,0.0,777,0.0026666666666666666,0.0201246632435974,0.7901651173773733,0.6558177094142195,INTRINSIC
5,6,0.0,999,0.0013333333333333333,0.04357528233366444,0.9771050677899414,0.6132487701396768,INTRINSIC
5,6,0.0,314,0.0013333333333333333,0.03689954296692911,0.8619867332034555,0.6103797557571283,INTRINSIC
5,6,0.15,42,0.0026666666666666666,0.04204667569958428,1.7458765123680566,0.4537256051196517,INTRINSIC
5,6,0.15,123,0.004,0.0841143425097093,1.7685436180720335,0.415436359459787,INTRINSIC
5,6,0.15,777,0.0026666666666666666,0.02803055726508673,1.682714240294055,0.6560529277650129,INTRINSIC
5,6,0.15,999,0.0026666666666666666,0.08765097956948215,1.7685436180720329,0.5572988914799731,INTRINSIC
5,6,0.15,314,0.0013333333333333333,0.0006648579706045242,0.9511270365336989,0.9381228875178849,INTRINSIC
5,6,0.5,42,0.0026666666666666666,0.12998990983404585,1.7745287527242066,0.3442728033352247,INTRINSIC
