N,m,D,H_cont_mean,H_cont_std,LZ_pivot_mean,LZ_pivot_std,LZ_others_mean,LZ_others_std,track_corr_mean,track_corr_std,track_err_mean,track_err_std,dom_freq_mean,freq_match_frac,u_mean_mean,count
100,3,0.0,3.291264608764966,0.019152804176515457,1.9695762259634775,0.03204735865015005,1.2097612594818774,0.07090174345342691,-0.16320924142104218,0.23872825195811762,0.1377310502296614,0.009913813717504272,0.007555555555555556,0.0,0.04999999999999999,3
100,3,0.15,1.802043260360625,0.02277889049511495,2.0672060819918396,0.03676084151668653,1.2904120101140026,0.10371509713324718,0.11277553920643728,0.2646553729650692,0.10227800863355337,0.0016156769132463018,0.008666666666666668,0.0,0.11153717132445412,3
100,3,0.5,1.2158579498218887,0.02785977937175814,2.084185187388077,0.03204735865015036,1.396531418840483,0.1210319653815551,0.16481587285709845,0.16239785266530582,0.09319949340512244,0.001140159093881557,0.007333333333333333,0.0,0.08291701267910571,3
100,6,0.0,3.291264608764966,0.019152804176515457,1.9695762259634775,0.03204735865015005,1.2097612594818774,0.07090174345342691,-0.16320924142104218,0.23872825195811762,0.1377310502296614,0.009913813717504272,0.007555555555555556,0.0,0.04999999999999999,3
100,6,0.15,1.5833070537921026,0.2595913195447111,1.430489629632957,0.47890785030234706,1.1376000615478707,0.31460064766407286,0.26217643766761295,0.421125836198943,0.6550171615037688,0.8432352457324469,0.006222222222222222,0.0,0.18497334384737382,3
100,6,0.5,0.8682357115392039,0.07361000531820748,2.0672060819918396,0.040935140668850296,1.3710627607461277,0.13616406249405516,0.17994197248464658,0.12706717576679874,0.09517445186659453,0.001794998636458677,0.009333333333333334,0.0,0.10347105791688127,3
